"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date","month","profit"
8587,89,1470,"19/08/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,39526,"Aug",1230.27
8588,79,2752,"18/12/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,33429,"Dec",737.57
8589,94,1501,"15/05/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,42458,"May",641.64
8590,8,925,"18/12/17",FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,40649,"Dec",187.39
8591,69,9,"04/02/17",FALSE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,41922,"Feb",198.22
8592,2,138,"26/09/17",TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41245,"Sep",17.87
8593,0,1662,"01/05/17",FALSE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,38339,"May",75.48
8594,0,2395,"29/10/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,39031,"Oct",57.73
8595,90,186,"07/12/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,38482,"Dec",72.6
8596,86,1274,"15/11/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,38206,"Nov",110.56
8597,54,1951,"09/03/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,42295,"Mar",1279.4
8598,71,1617,"25/12/17",FALSE,"Approved","Solex","Standard","high","large",1842.92,1105.75,34996,"Dec",737.17
8599,19,682,"02/11/17",FALSE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,40670,"Nov",4.8
8600,83,1475,"16/09/17",TRUE,"Approved","Solex","Touring","medium","large",2083.94,675.03,35160,"Sep",1408.91
8601,97,2479,"07/03/17",TRUE,"Approved","Solex","Standard","medium","large",202.62,151.96,42458,"Mar",50.66
8602,89,461,"21/08/17",FALSE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,36833,"Aug",1305.25
8603,7,666,"22/05/17",TRUE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,35560,"May",144.26
8604,73,760,"04/12/17",FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,37499,"Dec",1612.25
8605,77,352,"05/12/17",FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,40553,"Dec",445.21
8606,35,396,"01/12/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,41245,"Dec",448.68
8607,18,2182,"06/02/17",FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,35667,"Feb",459.46
8608,67,3228,"09/11/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,38647,"Nov",167.21
8609,6,613,"04/12/17",FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,33552,"Dec",299.27
8612,75,1522,"31/07/17",FALSE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,38859,"Jul",1010.02
8613,68,2651,"02/03/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,41922,"Mar",1592.19
8614,89,1287,"05/09/17",FALSE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,34079,"Sep",1305.25
8615,47,2381,"17/10/17",FALSE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,37220,"Oct",189.28
8616,40,2059,"09/05/17",TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,37823,"May",1295.43
8617,14,2452,"03/03/17",TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,34586,"Mar",152.55
8618,95,1620,"28/05/17",TRUE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,36145,"May",139.23
8619,18,2677,"03/12/17",FALSE,"Approved","Solex","Standard","medium","medium",575.27,431.45,41345,"Dec",143.82
8620,15,1021,"02/12/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,39915,"Dec",1279.4
8621,95,345,"11/12/17",FALSE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,42226,"Dec",139.23
8622,94,18,"16/05/17",FALSE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,41434,"May",641.64
8623,93,1811,"27/10/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,36833,"Oct",834.94
8624,48,343,"03/04/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Apr",812.44
8625,11,2832,"06/12/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,41345,"Dec",509.97
8627,0,362,"03/07/17",FALSE,"Approved","Solex","Standard","medium","medium",478.16,298.72,38647,"Jul",179.44
8628,99,956,"07/01/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,34556,"Jan",456.45
8629,0,3265,"24/05/17",FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,35560,"May",104.24
8630,23,3079,"21/08/17",TRUE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,40670,"Aug",75.75
8631,3,2841,"07/12/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,37823,"Dec",1702.55
8632,48,1346,"12/06/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Jun",812.44
8633,43,2979,"25/08/17",TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,36498,"Aug",502.47
8634,68,312,"30/04/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,36668,"Apr",1592.19
8635,81,3343,"13/10/17",TRUE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,38339,"Oct",64.51
8636,11,739,"02/10/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,39298,"Oct",509.97
8637,29,2453,"27/10/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,36833,"Oct",834.94
8638,53,516,"11/12/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,35470,"Dec",693.76
8639,59,1218,"10/11/17",FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,42172,"Nov",327.98
8640,24,111,"05/04/17",FALSE,"Approved","Solex","Road","medium","large",1777.8,820.78,40670,"Apr",957.02
8641,1,1979,"28/05/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,41245,"May",448.68
8642,88,2630,"14/05/17",FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,36145,"May",817.36
8643,51,642,"26/03/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,41009,"Mar",802.26
8644,10,117,"28/04/17",TRUE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,34556,"Apr",1103.43
8645,10,767,"02/05/17",FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,37499,"May",1612.25
8646,12,684,"11/03/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,38216,"Mar",1069.55
8647,6,1154,"21/08/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,42560,"Aug",91.15
8648,25,3286,"20/12/17",TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,42404,"Dec",709.34
8649,14,423,"28/05/17",TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,37838,"May",152.55
8650,61,2662,"16/02/17",FALSE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,38647,"Feb",14.23
8651,76,1448,"07/05/17",TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,41922,"May",128.46
8652,67,2397,"10/09/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,42710,"Sep",167.21
8653,58,2487,"23/09/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,34143,"Sep",771.12
8654,2,2855,"21/11/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,38258,"Nov",17.87
8655,34,639,"01/08/17",FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,37698,"Aug",309.81
8656,30,2390,"18/02/17",FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,33552,"Feb",299.27
8657,66,3371,"11/06/17",FALSE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,40487,"Jun",64.9299999999999
8658,74,3481,"06/11/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Nov",812.44
8659,61,2495,"25/10/17",FALSE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,42172,"Oct",14.23
8660,19,919,"05/10/17",TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,35160,"Oct",4.8
8661,31,1759,"12/12/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,42218,"Dec",547.28
8662,20,2690,"15/07/17",TRUE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,42404,"Jul",195.34
8663,1,3201,"01/10/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Oct",448.68
8664,47,2600,"04/06/17",FALSE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,41009,"Jun",189.28
8665,91,1599,"12/07/17",FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,36367,"Jul",25.09
8666,3,1392,"17/08/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,41009,"Aug",1702.55
8667,10,2990,"03/10/17",FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,37499,"Oct",1612.25
8668,2,2537,"29/01/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,37659,"Jan",17.87
8669,4,1827,"22/11/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,38573,"Nov",451.65
8670,94,3105,"09/05/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,41434,"May",641.64
8671,40,3295,"11/12/17",FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,42295,"Dec",1295.43
8672,32,88,"17/10/17",FALSE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,36145,"Oct",471.6
8673,91,2453,"04/11/17",FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,41922,"Nov",128.46
8674,77,1474,"21/03/17",TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,38193,"Mar",445.21
8675,35,1858,"11/09/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,41167,"Sep",448.68
8676,79,1092,"03/04/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,37873,"Apr",737.57
8677,6,911,"04/01/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,37659,"Jan",91.15
8678,31,1511,"08/07/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,39031,"Jul",57.73
8679,2,2202,"02/08/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,38573,"Aug",17.87
8680,16,1496,"16/03/17",FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,33888,"Mar",182.81
8681,14,1288,"29/04/17",TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,37838,"Apr",152.55
8682,72,411,"29/05/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,42295,"May",771.12
8683,59,3135,"17/05/17",FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,34170,"May",327.98
8684,0,3013,"13/05/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41245,"May",17.87
8685,67,364,"20/06/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,38647,"Jun",167.21
8686,82,406,"15/09/17",FALSE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,42404,"Sep",709.34
8687,59,2367,"29/04/17",TRUE,"Approved","Solex","Standard","medium","large",1061.56,733.58,40487,"Apr",327.98
8688,73,1901,"25/08/17",FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,37499,"Aug",1612.25
8689,28,1722,"17/02/17",TRUE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,33455,"Feb",133.78
8690,83,1773,"24/07/17",TRUE,"Approved","Solex","Touring","medium","large",2083.94,675.03,34079,"Jul",1408.91
8691,10,2187,"28/10/17",TRUE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,41701,"Oct",1103.43
8692,18,1310,"10/12/17",FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,42226,"Dec",459.46
8693,13,2587,"08/09/17",TRUE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,42560,"Sep",574.62
8695,12,2683,"23/03/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,42560,"Mar",1069.55
8696,45,1098,"15/01/17",TRUE,"Approved","Solex","Standard","medium","medium",441.49,84.99,41009,"Jan",356.5
8697,51,867,"12/03/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,41009,"Mar",802.26
8698,2,1196,"31/01/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41245,"Jan",17.87
8699,66,807,"04/04/17",TRUE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,40487,"Apr",64.9299999999999
8700,59,1032,"30/11/17",FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,34143,"Nov",327.98
8701,9,2888,"06/11/17",TRUE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,42404,"Nov",133.78
8702,19,3396,"24/04/17",FALSE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,35160,"Apr",4.8
8703,42,80,"01/07/17",TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,39526,"Jul",199.1
8704,93,613,"16/04/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,38750,"Apr",583.27
8705,0,2814,"13/01/17",FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,37499,"Jan",167.21
8706,13,1162,"17/07/17",FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,37838,"Jul",574.62
8707,32,1899,"18/04/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,33888,"Apr",431.33
8708,0,5034,"07/10/17",FALSE,"Approved","Solex","Road","medium","medium",416.98,312.7350159,42218,"Oct",104.2449841
8709,73,232,"08/08/17",TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,37499,"Aug",1612.25
8710,0,629,"23/08/17",FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,35560,"Aug",104.24
8711,76,565,"16/03/17",FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,38193,"Mar",128.46
8712,2,2194,"20/05/17",TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41167,"May",17.87
8713,97,1877,"11/10/17",FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,41701,"Oct",75.14
8714,2,2768,"07/12/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,41245,"Dec",17.87
8715,6,684,"26/09/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,37659,"Sep",91.15
8716,30,324,"06/01/17",TRUE,"Approved","Solex","Standard","high","medium",748.17,448.9,33888,"Jan",299.27
8717,3,972,"14/03/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,40487,"Mar",1702.55
8718,94,444,"17/10/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,38002,"Oct",641.64
8719,13,957,"29/08/17",TRUE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,35160,"Aug",574.62
8720,90,2017,"17/05/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,36367,"May",72.6
8721,79,1888,"14/06/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,37873,"Jun",737.57
8722,45,3317,"16/03/17",TRUE,"Approved","Solex","Standard","medium","medium",441.49,84.99,37220,"Mar",356.5
8723,66,3344,"27/11/17",FALSE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,42710,"Nov",64.9299999999999
8724,26,607,"12/01/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,34115,"Jan",1230.3
8725,8,2641,"19/06/17",TRUE,"Approved","Solex","Road","medium","small",1703.52,1516.13,40649,"Jun",187.39
8726,22,1794,"02/05/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,34165,"May",15.08
8727,54,1982,"10/11/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,42710,"Nov",1028.76
8728,44,2598,"11/06/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,40672,"Jun",1660.88
8729,97,1141,"19/08/17",TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,42560,"Aug",75.14
8730,35,3023,"20/08/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Aug",448.68
8731,26,224,"26/04/17",TRUE,"Cancelled","WeareA2B","Standard","medium","medium",1992.93,762.63,34115,"Apr",1230.3
8732,91,1358,"16/04/17",TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,41922,"Apr",128.46
8733,51,2300,"22/11/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,33259,"Nov",802.26
8734,92,3485,"05/12/17",TRUE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,42145,"Dec",1630.25
8735,25,32,"14/08/17",FALSE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,42404,"Aug",709.34
8736,0,613,"31/10/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,37659,"Oct",91.15
8737,74,1086,"16/10/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,42226,"Oct",827.16
8738,34,396,"19/01/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,42560,"Jan",1069.55
8739,74,3486,"24/06/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,36668,"Jun",827.16
8740,23,3122,"09/08/17",FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,37874,"Aug",817.36
8741,73,2555,"27/05/17",TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,37499,"May",1612.25
8742,0,710,"22/10/17",FALSE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,36334,"Oct",4.8
8743,95,3147,"11/07/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,42458,"Jul",41.13
8744,0,1894,"24/11/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,40784,"Nov",17.87
8745,19,349,"17/01/17",FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,40784,"Jan",114.93
8746,19,2468,"21/08/17",FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,40784,"Aug",114.93
8747,0,608,"20/08/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,37698,"Aug",57.73
8748,60,2921,"30/06/17",TRUE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,40779,"Jun",217.51
8749,35,1063,"10/06/17",TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,40618,"Jun",903.11
8750,41,1075,"24/10/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,38693,"Oct",209.84
8751,30,2568,"19/10/17",FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,33552,"Oct",299.27
8752,62,2428,"01/11/17",TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,42105,"Nov",179.44
8753,67,977,"09/02/17",FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,35160,"Feb",690.49
8754,39,3258,"23/03/17",FALSE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,39427,"Mar",1230.27
8755,58,614,"07/02/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,42172,"Feb",771.12
8756,24,2539,"20/11/17",FALSE,"Approved","Solex","Road","medium","large",1777.8,820.78,42696,"Nov",957.02
8757,91,444,"10/04/17",FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,42458,"Apr",25.09
8758,63,117,"19/12/17",TRUE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,38216,"Dec",1383.61
8759,22,668,"19/04/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,34165,"Apr",15.08
8760,28,3301,"18/03/17",FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,39031,"Mar",133.78
8761,82,903,"02/05/17",FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,42226,"May",459.46
8762,86,2838,"15/12/17",FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,37698,"Dec",309.81
8763,13,799,"01/07/17",FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,42560,"Jul",574.62
8764,28,243,"10/08/17",TRUE,"Approved","Solex","Road","medium","small",1703.52,1516.13,37838,"Aug",187.39
8765,35,1544,"04/02/17",TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,35560,"Feb",903.11
8766,77,1953,"12/08/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,40672,"Aug",1660.88
8767,0,1953,"11/04/17",FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,36367,"Apr",25.09
8768,74,2773,"31/03/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,42226,"Mar",827.16
8769,83,1629,"04/12/17",FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,41533,"Dec",1408.91
8770,77,283,"25/06/17",TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,36833,"Jun",445.21
8771,98,2174,"10/10/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,35470,"Oct",693.76
8772,62,204,"09/07/17",TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,34143,"Jul",179.44
8773,79,1830,"23/08/17",FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,41533,"Aug",1408.91
8774,74,2733,"30/04/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,34527,"Apr",827.16
8775,8,1812,"08/12/17",FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,40649,"Dec",187.39
8776,20,2544,"07/03/17",TRUE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,35160,"Mar",195.34
8777,12,502,"06/03/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,38216,"Mar",1069.55
8778,6,2049,"08/08/17",TRUE,"Approved","Solex","Standard","high","medium",748.17,448.9,33552,"Aug",299.27
8779,58,76,"13/11/17",TRUE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,42295,"Nov",450.77
8780,85,613,"27/12/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,36668,"Dec",827.16
8781,48,1547,"03/12/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41009,"Dec",812.44
8782,68,2696,"09/02/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,37499,"Feb",1592.19
8783,1,269,"24/04/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,38573,"Apr",448.68
8784,38,1578,"09/07/17",FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,40784,"Jul",1702.55
8785,92,3330,"10/06/17",FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,38002,"Jun",155.65
8786,75,1983,"28/12/17",FALSE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,35455,"Dec",1010.02
8787,34,610,"14/11/17",TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,37698,"Nov",309.81
8788,4,3268,"24/07/17",FALSE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,37698,"Jul",451.65
8789,34,215,"02/04/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,35378,"Apr",1069.55
8790,98,356,"30/04/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,35470,"Apr",693.76
8791,61,420,"02/08/17",FALSE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,33429,"Aug",64.51
8792,46,1905,"31/01/17",TRUE,"Approved","Solex","Standard","low","medium",1289.85,74.51,39427,"Jan",1215.34
8793,25,2093,"20/02/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,41009,"Feb",802.26
8794,59,1337,"16/07/17",TRUE,"Approved","Solex","Standard","medium","large",1061.56,733.58,34170,"Jul",327.98
8795,12,2399,"08/04/17",FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,35455,"Apr",1055.82
8796,79,622,"15/03/17",FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,37873,"Mar",737.57
8797,70,1990,"20/12/17",TRUE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,33364,"Dec",830.24
8798,71,3032,"05/07/17",TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,42458,"Jul",737.17
8799,60,140,"27/12/17",TRUE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,40779,"Dec",217.51
8800,48,981,"05/12/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Dec",812.44
8801,23,900,"22/09/17",TRUE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,36334,"Sep",75.75
8802,33,871,"10/03/17",TRUE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,37698,"Mar",144.26
8803,24,3003,"30/07/17",TRUE,"Approved","Solex","Road","medium","large",1777.8,820.78,33552,"Jul",957.02
8804,25,2877,"19/11/17",TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,42696,"Nov",709.34
8805,9,304,"15/05/17",TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,37838,"May",75.14
8806,82,2023,"15/06/17",TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,42404,"Jun",709.34
8807,7,2822,"02/10/17",TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,38258,"Oct",745.94
8808,12,2097,"22/11/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,38216,"Nov",1069.55
8809,6,1450,"31/08/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,37659,"Aug",91.15
8811,87,3003,"21/08/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,37626,"Aug",471.6
8812,46,2805,"28/10/17",FALSE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,36361,"Oct",1544.61
8813,3,1567,"24/10/17",FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,41167,"Oct",1702.55
8814,48,980,"23/02/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Feb",812.44
8815,52,338,"20/12/17",TRUE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,37220,"Dec",450.77
8816,66,1827,"22/06/17",FALSE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,40487,"Jun",64.9299999999999
